advice_date	observation_id	original_crop_name	advice_text_english
\n
\nIt appears from the white encrustations on the soil surface that the irrigation water has got more salts it advised to go for micro nutrient spray @ 2 grams per lit.The EC of the water may be tested for confirmation.
2016-01-19	ts_med_jin_gum_0021_dec15_0_toma_b_2016-01-18	Tomato	 Use yellow sticky traps and hang them atleast 1 ft above the crop level. apply grease periodically at 15 days interval on the paper or on the tin and spray triazophos 2ml per lit. spray mancojeb 2.5 grams or Metalaxyl m.z 2 grams.
2016-01-19	ts_med_jin_gum_0025_dec15_0_toma_a_2016-01-18	Tomato	 Use yellow sticky traps and hang them atleast 1 ft above the crop level. apply grease periodically at 15 days interval on the paper or on the tin and spray triazophos 2ml per lit. spray mancojeb 2.5 grams or Metalaxyl m.z 2 grams.
2016-01-19	ts_med_mul_mul_0012_jan16_6_toma_b_2016-01-18	Tomato	Remove the virus infected plants and destroy them. remove the weeds in and around the field. virus is transmitted by white flies so for the control of white flies spray imidachloprid 0.5 ml or asiphete 1.5 grams or trijophos 2ml per lit of water.
2016-01-19	ts_med_mul_mul_0021_oct15_30_toma_d_2016-01-18	Tomato	 Use yellow sticky traps and hang them atleast 1 ft above the crop level. apply grease periodically at 15 days interval on the paper or on the tin and spray triazophos 2ml per lit. spray mancojeb 2.5 grams or Metalaxyl m.z 2 grams.
2016-01-19	ts_med_mul_mul_0023_jan16_7_toma_a_2016-01-18	Tomato	spray tymithaoxim 0.2 grams or ranaoxypir 0.5ml or profinophos 2 ml along with 5%NSKE .
\n
\n
2016-01-19	ts_med_mul_mul_0023_jan16_7_toma_c_2016-01-18	Tomato	spray tymithaoxim 0.2 grams or ranaoxypir 0.5ml or profinophos 2 ml along with 5%NSKE .
\n
\n
2016-01-19	ts_med_pat_gha_0001_oct15_11_toma_a_2016-01-18	Tomato	spray tymithaoxim 0.2 grams or ranaoxypir 0.5ml or profinophos 2 ml along with 5%NSKE per lit of water.
\n \tTo control fruit rot remove and destroy the infected fruits. apply copper oxy chloride 3 grams or carbendajim+mycojeb 2 grams up to 15 cms depth per lit of water
2016-01-19	ts_med_pat_pat_0001_dec15_0_toma_a_2016-01-18	Tomato	 \tFor the control of wilt and root rot remove and destroy the infected plants. apply copper oxy chloride 3 grams or carbendajim+mycojeb 2 grams up to 15 cms depth per lit of water 
2016-01-19	ts_ran_sha_mah_0004_aug15_0_toma_a_2016-01-19	Tomato	Irrigate the field
2016-01-19	ts_ran_sha_mah_0009_sep15_0_toma_a_2016-01-19	Tomato	spray bOraks 2 graamulu lItaru nItiki kalipi pichikaarichEyaali.
\n
2016-01-19	ts_med_mul_mul_0012_dec15_28_clus_c_2016-01-18	ClusterBean	 \tUse yellow sticky traps and hang them atleast 1 ft above the crop level. apply grease periodically at 15 days interval on the paper or on the tin and spray triazophos 2ml per lit
2016-01-19	ts_med_pat_gha_0004_nov15_0_clus_a_2016-01-18	ClusterBean	Virus is transmitted by aphid.Remove the virus infected plants and destroy them. For the control of the aphid spray 1.5 grams of acephate or 2 ml profinophos 
2016-01-19	ts_ran_sha_mah_0001_oct15_0_clus_a_2016-01-19	ClusterBean	Virus is transmitted by aphid.Remove the virus infected plants and destroy them. For the control of the aphid spray 1.5 grams of acephate or 2 ml profinophos 
2016-01-19	ts_med_mul_mul_0019_sep15_20_snak_e_2016-01-18	Snakegourd	spray acephate 1.5 grams or profinophos 2 ml per lit of water.
2016-01-19	ts_med_pat_gha_0002_dec15_0_ridg_a_2016-01-18	Ridgegourd	Remove and destroy the virus infected plants. virus is transmitted by aphids . for the control of the aphids spray acephate 1.5 grams or dimethoate 2 ml per lit of water. Install yellow sticky traps For Fruit rot spray copper oxy chloride 3 grams or mancozeb 2 ml 
2016-01-19	ts_med_pat_gha_0005_dec15_0_onio_a_2016-01-18	Onion	crop is healthy
2016-01-19	ts_ran_sha_mah_0002_dec15_0_onio_a_2016-01-19	Onion	spray mancojeb 2.5 grams or chlorothalonil 2 grams or propiconozole (tilt)1 ml along with fipronil 2 ml or imidachloprid 0.4 ml or acephate 1.5 grams for the control of thrips and purple blotch
2016-01-19	ts_med_gaj_ahm_0028_jan16_8_maiz_f_2016-01-19	Maize	for leaf blight spray mancozeb @ 2.5 g/lt.
\n
2016-01-19	ts_med_mul_mul_0012_jan16_18_maiz_c_2016-01-18	Maize	spray 2 ml Monocrotophos or or flubendamide 2 ml  or 3 kg carbofuran granules per acre in the whorls of leafs.
2016-01-19	ts_med_gaj_ahm_0007_dec15_23_cucu_d_2016-01-19	Cucumber	For the control of the Aphids and white flies  spray acephate 1.5 grams or profinopas 2 ml or imidachloprid 0.5 ml or trijophos (hostathion) 2 ml per lit of water.
2016-01-19	ts_med_gaj_ahm_0029_oct15_24_cucu_c_2016-01-19	Cucumber	Use yellow sticky traps and hang them atleast 1 ft above the crop level. apply grease periodically at 15 days interval on the paper or on the tin and spray triazophos 2ml per lit
2016-01-19	ts_med_gaj_ahm_0022_dec15_30_chil_b_2016-01-19	Chilli	spray fipronil 2ml or daimithoate or spinosad 0.3 ml along with kerathane (dinocap) 1 ml or ajaksistrabin 1 gram for the control of powdery mildew and thrips.
2016-01-19	ts_med_gaj_ahm_0030_nov15_9_chil_c_2016-01-19	Chilli	 Spray any systemic insecticide fipronil@ 2ml or methyl-O-demeton or dimethioate / liter water. Add nuvan 1 ml + neem oil @ 3 ml / liter with insecticide.
2016-01-19	ts_med_jin_gum_0011_sep15_0_chil_c_2016-01-18	Chilli	spray fipronil 2ml or daimithoate or spinosad 0.3 ml along with kerathane (dinocap) 1 ml or ajaksistrabin 1 gram for the control of powdery mildew and thrips.
2016-01-19	ts_med_jin_gum_0019_nov15_0_chil_b_2016-01-18	Chilli	spray fipronil 2ml or daimithoate or spinosad 0.3 ml along with kerathane (dinocap) 1 ml or ajaksistrabin 1 gram for the control of powdery mildew and thrips.
2016-01-19	ts_med_jin_nal_0011_nov15_0_chil_c_2016-01-18	Chilli	spray fipronil 2ml or daimithoate or spinosad 0.3 ml along with kerathane (dinocap) 1 ml or ajaksistrabin 1 gram for the control of powdery mildew and thrips.
2016-01-19	ts_med_jin_nal_0019_nov15_0_chil_c_2016-01-18	Chilli	 Spray any systemic insecticide fipronil@ 2ml or methyl-O-demeton or dimethioate / liter water. Add nuvan 1 ml + neem oil @ 3 ml / liter with insecticide.
2016-01-19	ts_med_jin_nal_0022_oct15_0_chil_a_2016-01-18	Chilli	spray fipronil 2ml or daimithoate or spinosad 0.3 ml along with kerathane (dinocap) 1 ml or ajaksistrabin 1 gram for the control of powdery mildew and thrips.
2016-01-19	ts_med_mul_mul_0021_nov15_18_chil_e_2016-01-18	Chilli	spray fipronil 2ml or daimithoate or spinosad 0.3 ml along with kerathane (dinocap) 1 ml or ajaksistrabin 1 gram for the control of powdery mildew and thrips.
2016-01-19	ts_med_mul_mul_0023_jan16_7_chil_b_2016-01-18	Chilli	spray profinophos 2 ml along with 5 % NSKE
2016-01-19	ts_med_pat_pat_0003_dec15_0_chil_a_2016-01-18	Chilli	spray fipronil 2ml or daimithoate or spinosad 0.3 ml along with kerathane (dinocap) 1 ml or ajaksistrabin 1 gram for the control of powdery mildew and thrips.
2016-01-19	ts_ran_sha_mah_0011_nov15_0_chil_a_2016-01-19	Chilli	 Spray any systemic insecticide fipronil@ 2ml or methyl-O-demeton or dimethioate / liter water. Add nuvan 1 ml + neem oil @ 3 ml / liter with insecticide.
2016-01-19	ts_ran_sha_mah_0012_jan16_0_chil_a_2016-01-19	Chilli	SPRAY ACEPHATE @ 1.5g OR FIPRONIL @ 2ML OR SPINOSAD @ 0.25Ml OR MONOCROTOPHOS @ 1.5Ml OR PHOSALONE @ 3Ml OR CARBARYL @ 3g PER Lt
2016-01-19	ts_med_pat_gha_0003_oct15_2_brin_a_2016-01-18	Brinjal	the crop is affected by two pests. for fruit borer remove all the infected fruits and the infected terminal shoots and destoy them either by burning or burrying deep in the soil.After this spray the crop with acephate 1.5 g/lit or  profenophos 2ml/lit.any of these insecticdes can be sprayed by mixing with  5% neem seed kernel extract.
\nFor the control of mites spray wettable sulphur 3g/lit or dicofol 5 ml/lit. 
2016-01-20	ts_ran_sha_pro_0007_oct15_0_bott_a_2016-01-19	Bottlegourd	 \tFor the control of wilt and root rot remove and destroy the infected plants. apply copper oxy chloride 3 grams or carbendajim+mycojeb 2 grams up to 15 cms depth per lit of water.
\nFor the control of Powdery mildew spray kerathane 1 ml or ajaksistrabin 1 gram per lit
\n \tUse yellow sticky traps and hang them atleast 1 ft above the crop level. apply grease periodically at 15 days interval on the paper or on the tin and spray triazophos 2ml per lit
2016-01-20	ts_ran_sha_tan_0002_sep15_0_brin_a_2016-01-19	Brinjal	For the control of Powdery Mildew spray 2 ml of Hexaconojole or 1 ml of Dinocap or 1 gram of Ajaksi strabin per lit of water.
\nFor the control of the Nutrient deficiency spray 2 grams of Multiplex per lit of water.
\nFor the control of the Jassids spray acephate 1.5 grams or profinopas 2 ml or imidachloprid 0.4 ml per lit of water.
2016-01-20	ts_ran_sha_yel_0001_jan16_0_chic_a_2016-01-19	Chickpea_Bengalgram	next year cultivate Shwetha and soil application with Psuedomonos Fluorescens or Trichoderma viridea @ 2-3 kg mixed with 100 kg of FYM and apply before sowing. Follow Crop Rotation.
2016-01-20	ts_ran_sha_mah_0010_sep15_0_chil_a_2016-01-19	Chilli	if incidence increase Spray any systemic insecticide fipronil@ 2ml or methyl-O-demeton or dimethioate / liter water. Add nuvan 1 ml + neem oil @ 3 ml / liter with insecticide.
2016-01-20	ts_ran_sha_yel_0002_nov15_0_chil_a_2016-01-19	Chilli	spray fipronil 2ml or daimithoate or spinosad 0.3 ml along with kerathane (dinocap) 1 ml or ajaksistrabin 1 gram for the control of powdery mildew and thrips.
2016-01-20	ts_med_nar_bra_0005_jan16_0_clus_c_2016-01-19	ClusterBean	 For the control of the powdery mildew spray 2ml of Hexaconojole or 1 ml dinocap or 1 gram ajaksi strabin per lit of water. spray acephate 1.5 grams or imidachloprid 0.4 ml per lit of water 
2016-01-20	ts_med_nar_lin_0015_jan16_0_clus_c_2016-01-19	ClusterBean	 For the control of the powdery mildew spray 2ml of Hexaconojole or 1 ml dinocap or 1 gram ajaksi strabin per lit of water. spray acephate 1.5 grams or imidachloprid 0.4 ml per lit of water 
2016-01-20	ts_med_nar_lin_0016_jan16_0_clus_b_2016-01-19	ClusterBean	 For the control of the powdery mildew spray 2ml of Hexaconojole or 1 ml dinocap or 1 gram ajaksi strabin per lit of water. spray acephate 1.5 grams or imidachloprid 0.4 ml per lit of water 
2016-01-20	ts_med_nar_nar_0001_oct15_0_clus_a_2016-01-19	ClusterBean	 For the control of the powdery mildew spray 2ml of Hexaconojole or 1 ml dinocap or 1 gram ajaksi strabin per lit of water. spray acephate 1.5 grams or imidachloprid 0.4 ml per lit of water 
2016-01-20	ts_ran_sha_yel_0009_aug15_0_clus_a_2016-01-19	ClusterBean	 \tUse yellow sticky traps and hang them atleast 1 ft above the crop level. apply grease periodically at 15 days interval on the paper or on the tin and spray triazophos 2ml per lit. spray mancojeb 2.5 grams or Metalaxyl m.z 2 grams.
\n \tFor the control of the virus remove and destroy the infected plants. Remove and destroy the infected plants. virus is transmitted by thrips and white flies for the control of these sucking pests spray fipronil 2 ml or asiphete 1.5 grams per lit of water. It appears from the white encrustations on the soil surface that the irrigation water has got more salts it advised to go for micro nutrient spray @ 2 grams per lit.The EC of the water may be tested for confirmation.
2016-01-20	ts_med_nar_bra_0004_jan16_0_lady_a_2016-01-19	Ladyfinger	spray trijophos 2 ml or acephate 1.5 grams per lit of water.
2016-01-20	ts_med_nar_bra_0005_jan16_0_lady_a_2016-01-19	Ladyfinger	 For the control of the powdery mildew spray 2ml of Hexaconojole or 1 ml dinocap or 1 gram ajaksi strabin per lit of water. spray acephate 1.5 grams or imidachloprid 0.4 ml per lit of water
2016-01-20	ts_ran_sha_yel_0009_aug15_0_lady_a_2016-01-19	Ladyfinger	 to control spodoptera mix 10 kgs of Rice bran   1 lit of Monocrotophos   1 Kg of Jaggery . prepare small balls and place them in the field at evening times.OR Spray acephate 1.5 grams or profinophos 2 ml per lit of water.
2016-01-20	ts_ran_sha_ram_0001_sep15_0_rose_a_2016-01-19	Rose	For the control of the leaf spot spray mycojeb 2 grams or chlorothalonil 2 grams per lit of water.
\nFor the control of the Nutrient deficiency spray 2 grams Multiplex twice for every 10 days 
2016-01-20	ts_med_nar_bra_0005_jan16_0_toma_b_2016-01-19	Tomato	Remove the virus infected plants and destroy them. remove the weeds in and around the field. virus is transmitted by white flies so for the control of white flies spray imidachloprid 0.5 ml or asiphete 1.5 grams or trijophos 2ml per lit of water.
2016-01-20	ts_med_nar_gol_0001_jul15_0_toma_a_2016-01-19	Tomato	 Use yellow sticky traps and hang them atleast 1 ft above the crop level. apply grease periodically at 15 days interval on the paper or on the tin and spray triazophos 2ml per lit. spray mancojeb 2.5 grams or Metalaxyl m.z 2 grams.
\nIrrigate the field
2016-01-20	ts_med_nar_lin_0014_jan16_0_toma_a_2016-01-19	Tomato	For the control of the virus remove and destroy the infected plants. Remove and destroy the infected plants. virus is transmitted by thrips and white flies for the control of these sucking pests spray fipronil 2 ml or asiphete 1.5 grams per lit of water.
\n
\nIt appears from the white encrustations on the soil surface that the irrigation water has got more salts it advised to go for micro nutrient spray @ 2 grams per lit.The EC of the water may be tested for confirmation.
2016-01-20	ts_med_nar_nar_0002_dec15_0_toma_c_2016-01-19	Tomato	For the control of the virus remove and destroy the infected plants. Remove and destroy the infected plants. virus is transmitted by thrips and white flies for the control of these sucking pests spray fipronil 2 ml or asiphete 1.5 grams per lit of water.
\n
\nIt appears from the white encrustations on the soil surface that the irrigation water has got more salts it advised to go for micro nutrient spray @ 2 grams per lit.The EC of the water may be tested for confirmation.
2016-01-20	ts_med_nar_nar_0008_nov15_0_toma_b_2016-01-19	Tomato	For the control of the virus remove and destroy the infected plants. Remove and destroy the infected plants. virus is transmitted by thrips and white flies for the control of these sucking pests spray fipronil 2 ml or asiphete 1.5 grams per lit of water.
\n
\nIt appears from the white encrustations on the soil surface that the irrigation water has got more salts it advised to go for micro nutrient spray @ 2 grams per lit.The EC of the water may be tested for confirmation.
2016-01-20	ts_ran_sha_tan_0006_sep15_0_toma_a_2016-01-19	Tomato	For the control of the virus remove and destroy the infected plants. Remove and destroy the infected plants. virus is transmitted by thrips and white flies for the control of these sucking pests spray fipronil 2 ml or asiphete 1.5 grams per lit of water.
\n
\nIt appears from the white encrustations on the soil surface that the irrigation water has got more salts it advised to go for micro nutrient spray @ 2 grams per lit.The EC of the water may be tested for confirmation.
2016-01-20	ts_ran_sha_yel_0002_nov15_0_toma_a_2016-01-19	Tomato	Remove the virus infected plants and destroy them. remove the weeds in and around the field. virus is transmitted by thrips so for the control of thrips spray fipronil 2 ml or asiphete 1.5 grams per lit of water.
\nFor the control of alternaria spray propiconojole( tilt) 1 ml mancojeb (daithEn yaM 45) 2.5 grams per lit of water.
2016-01-20	ts_med_nar_bra_0003_dec15_0_onio_a_2016-01-19	Onion	crop is healthy
2016-01-20	ts_med_nar_lin_0010_dec15_0_onio_a_2016-01-19	Onion	spray mancojeb 2.5 grams or chlorothalonil 2 grams or propiconozole (tilt)1 ml along with fipronil 2 ml or imidachloprid 0.4 ml or acephate 1.5 grams for the control of thrips and purple blotch
2016-01-20	ts_med_nar_lin_0011_dec15_0_onio_a_2016-01-19	Onion	spray mancojeb 2.5 grams or chlorothalonil 2 grams or propiconozole (tilt)1 ml along with fipronil 2 ml or imidachloprid 0.4 ml or acephate 1.5 grams for the control of thrips and purple blotch
2016-01-20	ts_med_nar_lin_0013_dec15_0_onio_a_2016-01-19	Onion	spray mancojeb 2.5 grams or chlorothalonil 2 grams or propiconozole (tilt)1 ml along with fipronil 2 ml or imidachloprid 0.4 ml or acephate 1.5 grams for the control of thrips and purple blotch
2016-01-20	ts_med_nar_lin_0015_jan16_0_onio_a_2016-01-19	Onion	spray mancojeb 2.5 grams or chlorothalonil 2 grams or propiconozole (tilt)1 ml along with fipronil 2 ml or imidachloprid 0.4 ml or acephate 1.5 grams for the control of thrips and purple blotch
2016-01-22	ap_war_gha_pee_0005_jan16_0_rice_a_2016-01-20	Rice	 \tFor the control of stem borer spray chloranitriprol 0.4 ml or cartap hydrochloride 2 grams or asiphate 1.5 grams per lit of water.
2016-01-22	ap_war_gha_mal_0012_jan16_0_rice_a_2016-01-20	Rice	crop is healthy
2016-01-22	ap_war_gha_lin_0007_jan16_0_rice_a_2016-01-20	Rice	crop is healthy
2016-01-22	ts_ran_sha_bul_0008_jan16_0_toma_a_2016-01-21	Tomato	For the control of the virus remove and destroy the infected plants. Remove and destroy the infected plants. virus is transmitted by thrips and white flies for the control of these sucking pests spray fipronil 2 ml or asiphete 1.5 grams per lit of water.
\n
\nIt appears from the white encrustations on the soil surface that the irrigation water has got more salts it advised to go for micro nutrient spray @ 2 grams per lit.The EC of the water may be tested for confirmation.
2016-01-22	ts_ran_sha_bul_0016_sep15_0_toma_a_2016-01-21	Tomato	For the control of the virus remove and destroy the infected plants. Remove and destroy the infected plants. virus is transmitted by thrips and white flies for the control of these sucking pests spray fipronil 2 ml or asiphete 1.5 grams per lit of water.
\n
\nIt appears from the white encrustations on the soil surface that the irrigation water has got more salts it advised to go for micro nutrient spray @ 2 grams per lit.The EC of the water may be tested for confirmation.
2016-01-22	ap_war_gha_lin_0001_nov15_0_maiz_a_2016-01-20	Maize	spray 2 ml Monocrotophos or or flubendamide 2 ml  or 3 kg carbofuran granules per acre in the whorls of leafs.
2016-01-22	ap_war_gha_mal_0008_nov15_0_maiz_a_2016-01-20	Maize	spray 2 ml Monocrotophos or or flubendamide 2 ml  or 3 kg carbofuran granules per acre in the whorls of leafs.
2016-01-22	ap_war_gha_ven_0002_nov15_0_maiz_a_2016-01-20	Maize	spray 2 ml Monocrotophos or 3 kg carbofuran granules per acre in the whorls of leafs.
2016-01-22	ts_ran_sha_bul_0013_jan16_0_bott_a_2016-01-21	Bottlegourd	 \tUse yellow sticky traps and hang them atleast 1 ft above the crop level. apply grease periodically at 15 days interval on the paper or on the tin and spray triazophos 2ml per lit. spray mancojeb 2.5 grams or Metalaxyl m.z 2 grams.
2016-01-22	ap_war_gha_mal_0005_jan16_0_brin_a_2016-01-20	Brinjal	For the control of wilt and root rot remove and destroy the infected plants. apply copper oxy chloride 3 grams or carbendajim+mycojeb 2 grams up to 15 cms depth per lit of water 
2016-01-22	ap_war_gha_pee_0006_jan16_0_brin_a_2016-01-20	Brinjal	For the control of the Jassids spray acephate 1.5 grams or profinopas 2 ml or imidachloprid 0.4 ml per lit of water.
2016-01-22	ts_ran_sha_bul_0014_sep15_0_brin_a_2016-01-21	Brinjal	Leaves appear small and yellow color if it is damaged by white flies and jassids . For the control of the jassids spray imidachloprid 0.5 ml or dimethoate 2 ml or metasytox 2 ml per lit of water.
2016-01-22	ts_ran_sha_bul_0014_nov15_0_chic_a_2016-01-21	Chickpea_Bengalgram	To control Helicoverpa Spray  thiamithaksim 0.2 grams or rynaksipar 0.5 ml or asiphet 1.5 grams or profinophos 2 ml along with 5 % NSKE. 
\nThere is no control for the wilt in the standing crop so for the next season sow shwetha variety which with stands the wilt and also apply 100 of FYM and 2-3 kgs of psuedomonos florescence  or trichoderma.
2016-01-22	ts_ran_sha_bul_0015_nov15_0_chic_a_2016-01-21	Chickpea_Bengalgram	spray tymithaoxim 0.2 grams or ranaoxypir 0.5ml or profinophos 2 ml along with 5%NSKE.There is no control for the wilt. so next year wilt resistant shweta  variety should be cultivated. 
2016-01-25	ts_ran_sha_mah_0011_nov15_0_chil_a_2016-01-23	Chilli	if incidence increase Spray any systemic insecticide fipronil@ 2ml or methyl-O-demeton or dimethioate / liter water. Add nuvan 1 ml + neem oil @ 3 ml / liter with insecticide.
2016-01-25	ts_med_war_war_0029_jan16_2_bott_c_2016-01-25	Bottlegourd	crop is healthy
2016-01-25	ts_med_war_war_0030_jan16_22_cabb_a_2016-01-25	Cabbage	 \tFor the control of the leaf eating caterpillar spray profinophos 2 ml or asiphate 1.5 grams or spinosad 0.3 ml along with 5 % NSKE
2016-01-25	ts_med_war_war_0025_nov15_3_clus_e_2016-01-25	ClusterBean	 For the control of the powdery mildew spray 2ml of Hexaconojole or 1 ml dinocap or 1 gram ajaksi strabin per lit of water. spray acephate 1.5 grams or imidachloprid 0.4 ml per lit of water 
2016-01-25	ts_med_war_war_0028_jan16_2_clus_b_2016-01-25	ClusterBean	 For the control of the powdery mildew spray 2ml of Hexaconojole or 1 ml dinocap or 1 gram ajaksi strabin per lit of water. spray acephate 1.5 grams or imidachloprid 0.4 ml per lit of water 
2016-01-25	ts_med_war_war_0023_jan16_2_rice_d_2016-01-25	Rice	 \tspray cartaphydrochloride (padan) 2 grams per lit or spray chloropyriphos (darsaban) 2 mi.lI or profinophos 2 ml or phosphomidon 1 ml (demacron) per lit of water
2016-01-25	ts_med_war_war_0029_jan16_2_lady_a_2016-01-25	Ladyfinger	 For the control of the powdery mildew spray 2ml of Hexaconojole or 1 ml dinocap or 1 gram ajaksi strabin per lit of water. spray acephate 1.5 grams or imidachloprid 0.4 ml per lit of water
2016-01-25	ts_med_war_war_0027_dec15_3_maiz_b_2016-01-25	Maize	crop is healthy
2016-01-25	ts_med_war_war_0029_jan16_2_maiz_b_2016-01-25	Maize	crop is healthy
2016-01-25	ts_med_war_war_0030_jan16_22_maiz_b_2016-01-25	Maize	spray 2 ml Monocrotophos or 3 kg carbofuran granules per acre in the whorls of leafs.
2016-01-25	ts_med_war_war_0028_jan16_2_lady_a_2016-01-25	Ladyfinger	 For the control of the powdery mildew spray 2ml of Hexaconojole or 1 ml dinocap or 1 gram ajaksi strabin per lit of water. spray acephate 1.5 grams or imidachloprid 0.4 ml per lit of water
2016-01-27	ts_med_war_war_0028_jan16_2_grou_c_2016-01-25	Groundnut	For the control of thrips and jassids spray fipronil 2ml or imidachloprid 0.5 ml or monocrotophos 2ml with lit of water. for Iron deficiency spray 2 grams of ferrous sulphate.dont mix the ferrous sulphate with insectiside.
2016-01-27	ts_ran_sha_maa_0015_oct15_0_brin_a_2016-01-27	Brinjal	the crop is affected by two pests. for fruit borer remove all the infected fruits and the infected terminal shoots and destoy them either by burning or burrying deep in the soil.After this spray the crop with acephate 1.5 g/lit or  profenophos 2ml/lit or deltamethrin  Trijophos 2 ml (sarpanch).any of these insecticdes can be sprayed by mixing with  5% neem seed kernel extract.Leaves appear small and yellow color if it is damaged by white flies and jassids . For the control of the jassids spray imidachloprid 0.5 ml or dimethoate 2 ml or metasytox 2 ml per lit of water. 
2016-01-27	ts_ran_sha_maa_0012_sep15_0_caul_a_2016-01-27	Cauliflower	spray coc 3 grams + 0.5 grams streptocyclin along with 1.5 acephate or 2 ml of profinophos or 2ml dimathoate per lit of water.
2016-01-27	ts_ran_sha_maa_0016_nov15_0_chic_a_2016-01-27	Chickpea_Bengalgram	To control Helicoverpa Spray  thiamithaksim 0.2 grams or rynaksipar 0.5 ml or asiphet 1.5 grams or profinophos 2 ml along with 5 % NSKE. 
\nThere is no control for the wilt in the standing crop so for the next season sow shwetha variety which with stands the wilt and also apply 100 of FYM and 2-3 kgs of psuedomonos florescence  or trichoderma.
2016-01-27	ts_med_mul_mul_0012_dec15_18_chil_b_2016-01-27	Chilli	if incidence increase Spray any systemic insecticide fipronil@ 2ml or methyl-O-demeton or dimethioate / liter water. Add nuvan 1 ml + neem oil @ 3 ml / liter with insecticide.
2016-01-27	ts_med_mul_mul_0021_nov15_18_chil_e_2016-01-27	Chilli	if incidence increase Spray any systemic insecticide fipronil@ 2ml or methyl-O-demeton or dimethioate / liter water. Add nuvan 1 ml + neem oil @ 3 ml / liter with insecticide.
2016-01-27	ts_med_mul_mul_0023_jan16_7_chil_b_2016-01-27	Chilli	if incidence increase Spray any systemic insecticide fipronil@ 2ml or methyl-O-demeton or dimethioate / liter water. Add nuvan 1 ml + neem oil @ 3 ml / liter with insecticide.
2016-01-27	ts_med_mul_mul_0012_dec15_28_clus_c_2016-01-27	ClusterBean	 \tUse yellow sticky traps and hang them atleast 1 ft above the crop level. apply grease periodically at 15 days interval on the paper or on the tin and spray triazophos 2ml per lit
2016-01-27	ts_ran_sha_rav_0001_aug15_0_jasm_a_2016-01-27	Jasmine	remove the wilted twigs from the plant. spray saaph 2 grams per lit of water.plough the soil around the plant and apply 10 kgs of farm yard manure + znso4 25 grams.
2016-01-27	ts_ran_sha_rav_0002_aug15_0_jasm_a_2016-01-27	Jasmine	 spray coragin 0.3 ml or acephate 1.5 grams or profinophos 2 ml.Bud borer put the eggs on soil. so plough the soil and spray folidol dust.spray corajin 0.3 ml or profinophos 2 ml or acephate 1.5 grams for the control of leaf spot spray carbendajim 1 gram . for the control of the zinc deficiency spray zinc sulphate 10 kgs .
2016-01-27	ts_med_mul_mul_0004_jul15_0_maiz_a_2016-01-27	Maize	dont spray excess pesticides on the crop
2016-01-27	ts_med_mul_mul_0009_jan16_27_maiz_b_2016-01-27	Maize	dont spray excess pesticides on the crop
2016-01-27	ts_med_mul_mul_0012_jan16_18_maiz_c_2016-01-27	Maize	spray 2 ml Monocrotophos or 3 kg carbofuran granules per acre in the whorls of leafs.to control spodoptera mix 10 kgs of Rice bran   1 lit of Monocrotophos   1 Kg of Jaggery . prepare small balls and place them in the field at evening times.OR Spray acephate 1.5 grams or profinophos 2 ml per lit of water.
2016-01-27	ts_ran_sha_rav_0008_jan16_0_onio_a_2016-01-27	Onion	spray mancojeb 2.5 grams or chlorothalonil 2 grams or propiconozole (tilt)1 ml along with fipronil 2 ml or imidachloprid 0.4 ml or acephate 1.5 grams for the control of thrips and purple blotch
2016-01-27	ts_med_mul_mul_0019_sep15_20_snak_e_2016-01-27	Snakegourd	 \tUse yellow sticky traps and hang them atleast 1 ft above the crop level. apply grease periodically at 15 days interval on the paper or on the tin and spray triazophos 2ml per lit.
\n \tspray mancojeb 2.5 grams or Metalaxyl m.z 2 grams.
2016-01-27	ts_med_mul_mul_0012_jan16_6_toma_b_2016-01-27	Tomato	For the control of the virus remove and destroy the infected plants. Remove and destroy the infected plants. virus is transmitted by thrips and white flies for the control of these sucking pests spray fipronil 2 ml or asiphete 1.5 grams per lit of water.
\n
\nIt appears from the white encrustations on the soil surface that the irrigation water has got more salts it advised to go for micro nutrient spray @ 2 grams per lit.The EC of the water may be tested for confirmation.
2016-01-27	ts_med_mul_mul_0021_sep15_20_toma_a_2016-01-27	Tomato	 Use yellow sticky traps and hang them atleast 1 ft above the crop level. apply grease periodically at 15 days interval on the paper or on the tin and spray triazophos 2ml per lit. spray mancojeb 2.5 grams or Metalaxyl m.z 2 grams.
\nIrrigate the field
2016-01-27	ts_med_mul_mul_0023_jan16_7_toma_a_2016-01-27	Tomato	crop is helathy
2016-01-27	ts_med_mul_mul_0023_jan16_7_toma_c_2016-01-27	Tomato	For the control of the virus remove and destroy the infected plants. Remove and destroy the infected plants. virus is transmitted by thrips and white flies for the control of these sucking pests spray fipronil 2 ml or asiphete 1.5 grams per lit of water.
\n
\nIt appears from the white encrustations on the soil surface that the irrigation water has got more salts it advised to go for micro nutrient spray @ 2 grams per lit.The EC of the water may be tested for confirmation.
2016-01-27	ts_ran_sha_maa_0012_sep15_0_toma_a_2016-01-27	Tomato	spray tymithaoxim 0.2 grams or ranaoxypir 0.5ml or profinophos 2 ml along with 5%NSKE For the control of Bacterial spot spray stretocyclin 2 grams with copper oxy chloride in 10 lit of water twice at 10 days interval. For the control of the virus spray acephate 1.5 grams or fipronil 2 ml or dimethoate 2 ml per lit of water.
\nFor the control of the Bacterial Leaf spot spray 2 grams of copper oxychloride or 30 brams of copper oxy chloride in 10 lit of water.
